Product_ID,DATE,V1,V2,V3,V4,V5,V6,V7,V8,V9 
P4,2018-04-02,0.159266942,4.495431472,3,2.66,2.530612245,2.720454545,3.408163265,0.851074373,86
P4,2018-04-09,0.082348024,4.865934066,3.518987342,2.949513812,2.842394366,2.958876404,3.627459016,0.262616088,89
P4,2018-04-16,0.623180558,4.92,4,4.012290503,3.72,4.069121813,4.175,0.868245534,89
P4,2018-05-14,0.609600931,4.169491525,4,3.49830303,2.685920578,3.6594,2.372159091,0.919965615,89
P4,2018-05-21,0.326528667,4.260948837,4,4.788,2.949428571,4.788,2.802662037,0.491596131,90
P4,2018-05-28,0.090514134,4.428,4,4.788,3.72,4.7747,4.175,0.943200798,90
P4,2018-06-04,0.241687927,4.428,4,4.772093023,3.72,4.7747,4.175,0.954612516,90
P4,2018-06-11,0.197430444,4.428,4,3.99,3.72,3.99,4.1583,0.053403259,89
P4,2018-06-18,0.780911833,4.428,4,3.99,3.72,3.99,4.175,0.538733282,89
P4,2018-06-25,0.708552598,4.428,4,3.99,3.72,3.99,4.158366534,0.24016824,89
P4,2018-07-02,0.759266613,2.601762712,4,3.99,3.72,3.99,3.49888664,0.360658453,90
P4,2018-07-09,0.071361896,2.523076923,4,3.99,3.72,3.99,3.408163265,0.335680023,90
P4,2018-07-16,0.364744568,2.523076923,4,3.99,3.72,3.99,3.422131148,0.744245805,90
P4,2018-07-23,0.567034021,2.604705882,4,2.8063,2.570631229,2.774503311,3.634109312,0.251240429,89
P4,2018-07-30,0.998649423,2.776175549,4,2.668896321,2.48,2.66,4.175,0.141865771,87
P4,2018-08-06,0.550389131,4.299029126,4,2.668896321,2.48,2.66,4.175,0.702730878,87
P4,2018-08-13,0.326331995,4.428,4,3.012583893,2.48,2.965540541,4.175,0.365200284,87
P4,2018-08-20,0.063797795,4.428,4,3.99,2.513513514,3.99,4.175,0.529957549,86
P4,2018-08-27,0.275696651,4.428,4,2.815685619,3.72,2.817263514,4.175,0.0665921,90
P4,2018-09-03,0.076425843,4.428,4,3.5,3.72,3.677419355,3.412896825,0.261524535,90
P4,2018-09-10,0.845240891,4.428,4,3.955751073,3.72,3.920909091,3.34,0.356408197,90
P4,2018-09-17,0.160094866,2.697517241,4,3.99,2.631836735,3.99,3.34,0.244362817,89
P4,2018-09-24,0.850639954,2.627893175,4,3.99,2.530612245,3.99,3.353413655,0.107263154,87
P4,2018-10-01,0.62272345,2.589473684,4,3.99,2.539249147,3.99,3.730122951,0.902136815,87
P4,2018-10-08,0.726442965,2.907136778,4,2.825134228,2.7032,2.7797,4.175,0.128031525,90
P4,2018-10-15,0.605471924,4.428,4,2.668896321,3.72,2.677852349,4.175,0.789879629,90
P4,2018-10-22,0.873901236,4.428,4,2.668896321,3.72,2.686868687,4.175,0.707648331,90
P4,2018-10-29,0.874600462,3.227450704,4,3.0457,2.610305085,3.071340206,3.528869048,0.552654369,90
P4,2018-11-05,0.209036687,3.162857143,4,3.99,2.610526316,3.99,3.326693227,0.882512189,88
P4,2018-11-12,0.039367252,3.500395257,4,3.99,2.513513514,3.99,3.34,0.43700224,87
P4,2018-11-19,0.344196928,3.529328413,4,2.848080808,2.793217993,2.861515152,3.4736,0.382669971,89
P4,2018-11-26,0.699444629,4.428,4,2.668896321,3.72,2.686868687,4.175,0.793674031,90
P4,2018-12-03,0.248784928,4.428,4,2.668896321,3.72,2.686868687,4.158366534,0.702500227,90
P4,2018-12-10,0.972061146,3.431291513,3.229813665,2.942121212,2.605252525,3.0340625,4.175,0.342050967,89
P4,2018-12-17,0.730424317,3.486614173,3,3.99,2.496644295,3.99,4.175,0.526490321,89
P4,2018-12-24,0.865245114,3.472941176,3,3.99,2.496644295,3.99,3.809063745,0.450856607,88
P4,2018-12-31,0.388626878,3.745488722,3.483870968,2.811744966,2.952587413,2.809285714,3.34,0.041523595,87
P4,2019-01-07,0.447650845,4.428,4,2.651162791,3.72,2.695945946,3.34,0.860882312,88
P4,2019-01-14,0.513036688,4.391404959,3.316062176,3.077610922,3.72,3.200611511,3.34,0.705200547,89
P4,2019-01-21,0.666042581,4.428,4,3.99,3.72,3.99,3.380566802,0.398119135,89
P4,2019-01-28,0.422694754,4.428,4,3.99,3.72,3.99,3.971792035,0.747373533,89
P4,2019-02-04,0.014783166,2.661775281,4,2.823488372,3.72,2.810232558,4.175,0.241200775,89
P4,2019-02-11,0.408374601,2.494647887,4,2.66,3.72,2.677852349,4.175,0.517661647,89
P4,2019-02-18,0.876759099,2.487640449,4,2.66,3.72,2.668896321,3.4402,0.705790281,89
P4,2019-02-25,0.702730084,2.654386921,4,2.935785953,3.72,2.892080537,3.34,0.668738235,89
P4,2019-03-04,0.486911039,4.428,4,3.99,3.72,3.976744186,3.34,0.065402705,89
P4,2019-03-11,0.664965894,4.428,4,3.99,3.72,3.99,3.674,0.172343212,89
P4,2019-03-18,0.515492386,4.428,4,2.798355705,3.72,2.891707317,4.175,0.355739338,89
P4,2019-03-25,0.669535053,4.428,4,2.677852349,3.72,2.8,4.175,0.278217016,88
P4,2019-04-01,0.654845011,4.428,4,2.677852349,3.72,2.829787234,4.175,0.756243645,88
P4,2019-04-08,0.395249823,4.428,2.864516129,2.995904437,2.600267559,3.024,4.175,0.676643972,88
P4,2019-04-15,0.592624683,2.612022472,2.631578947,3.99,2.48,3.99,4.175,0.810905812,88
P4,2019-04-22,0.978061408,2.50878187,2.702702703,3.99,2.48,3.976744186,3.44312749,0.776540295,87
P4,2019-04-29,0.507840688,2.748842697,3.189873418,2.8290301,2.714594595,2.802341137,3.34,0.100990382,89
P4,2019-05-06,0.165573399,4.415665738,4,2.668896321,3.72,2.780487805,3.34,0.53775515,89
P4,2019-05-13,0.641822558,4.379071823,4,2.668896321,3.72,2.761245675,3.6406,0.423906958,90
P4,2019-05-20,0.476325235,2.643965217,3.742690058,3.055886288,3.72,3.100243902,4.175,0.663449391,90
P4,2019-05-27,0.565465109,3.085714286,4,3.99,3.72,3.976744186,4.175,0.393641976,89
P4,2019-06-03,0.523284577,3.659504132,4,3.99,3.72,3.99,4.175,0.402995557,89
P4,2019-06-10,0.775536864,3.642656604,4,2.821212121,2.676435644,2.826813559,4.158366534,0.666446156,88
P4,2019-06-17,0.565768305,4.428,4,2.668896321,2.48,2.705084746,4.141733068,0.090150158,86
P4,2019-06-24,0.990550709,4.415734072,3.950617284,2.668896321,2.48,2.695945946,4.158366534,0.764807922,87
P4,2019-07-01,0.580973868,3.369130435,4,2.985805369,2.793089701,3.048697183,4.175,0.194267016,89
P4,2019-07-08,0.470607611,3.304477612,4,3.99,3.72,3.99,4.175,0.581386593,89
P4,2019-07-15,0.786241656,3.486614173,4,3.99,3.72,3.99,3.604919679,0.700557123,89
P4,2019-07-22,0.664557724,3.671214545,3.47826087,3.99,2.592727273,3.99,3.380566802,0.312083097,89
P4,2019-07-29,0.785133343,4.428,3.279503106,3.99,2.496644295,3.99,3.394308943,0.51021077,88
P4,2019-08-05,0.635662227,4.428,3.3,3.99,2.496644295,3.99,3.754133065,0.458217046,88
P4,2019-08-12,0.60613789,4.428,3.652173913,2.8063,2.783758389,2.793,4.175,0.814087427,88
P4,2019-08-19,0.206037769,4.428,4,2.66,3.72,2.66,4.175,0.832081695,88
P4,2019-08-26,0.792371901,2.722965517,4,2.935016949,3.72,2.83852349,4.175,0.270646157,89
P4,2019-09-02,0.707010332,2.501694915,4,3.963576159,3.72,3.976744186,4.175,0.977787282,88
P4,2019-09-09,0.143967816,2.537535817,4,3.976744186,3.72,3.99,4.175,0.980671246,89
P4,2019-09-16,0.023665915,3.306623377,4,3.99,3.72,3.99,4.175,0.17881249,89
P4,2019-09-23,0.033922637,4.428,4,3.99,3.72,3.963576159,4.175,0.870839652,89
P4,2019-09-30,0.818231386,4.428,4,3.99,3.72,3.99,4.175,0.644196113,89
P4,2019-10-07,0.643930482,4.428,4,2.8462,3.707641196,2.861515152,4.175,0.788568357,89
P4,2019-10-14,0.44425114,4.391303867,4,2.66,3.72,2.66,4.175,0.567722091,87
P4,2019-10-21,0.206029034,4.428,4,2.66,3.72,2.66,4.175,0.372467098,87
P4,2019-10-28,0.241066003,2.568729282,4,2.866986755,2.5792,2.892080537,3.559561753,0.534524872,86
P4,2019-11-04,0.859475278,2.847588424,4,3.99,2.48,3.99,3.34,0.902870866,85
P4,2019-11-11,0.865149942,2.651497006,4,3.99,2.48,3.99,3.353413655,0.4007184,85
P4,2019-11-18,0.428686632,3.064457143,2.886075949,2.899307958,2.8024,2.826813559,3.353413655,0.441954332,86
P4,2019-11-25,0.359444451,4.428,2.559006211,2.8,3.72,2.695945946,3.353413655,0.8526853,86
P4,2019-12-02,0.321811952,4.428,2.518518519,2.79020979,3.72,2.705084746,3.938679245,0.430090032,87
P4,2019-12-09,0.059756013,3.456802974,2.543209877,3.157553957,2.62147651,3.020208333,4.175,0.095009209,86
P4,2019-12-16,0.948207195,3.096503497,2.615384615,3.82428115,2.522033898,3.812101911,4.175,0.730404459,87
P4,2019-12-23,0.505052547,2.981818182,3.582608696,3.99,2.496644295,3.99,4.175,0.771397845,87
P5,2017-01-02,0.600162624,2.501694915,6.36,1.839246769,4.825,6.95,2.709625301,0.04470476,78
P5,2017-01-09,0.129666213,2.537535817,6.36,1.905135135,4.85,6.95,2.696144578,0.01201387,79
P5,2017-01-16,0.224917979,3.306623377,6.36,1.668402367,4.85,6.95,3.096328745,0.022842489,80
P5,2017-01-23,0.890808335,4.428,6.36,2.130735759,4.85,6.95,4.342,0.122800968,79
P5,2017-01-30,0.929481181,4.428,6.36,5.227034005,4.85,6.95,4.342,0.787463206,69
P5,2017-02-06,0.277064455,4.428,6.36,5.2535,4.825,6.95,4.342,0.163516136,69
P5,2017-02-13,0.04782409,4.391303867,6.36,3.047610497,4.85,6.95,4.342,0.118284354,75
P5,2017-02-20,0.382713899,4.428,6.36,3.108579882,4.85,6.95,3.45003876,0.063183012,76
P5,2017-02-27,0.06771314,2.568729282,6.36,2.95971831,4.193229167,6.95,3.34,0.846444608,76
P5,2017-03-06,0.31238013,2.847588424,6.36,3.583405864,3.75,6.95,3.34,0.586924976,79
P5,2017-03-13,0.971434787,2.651497006,6.36,5.2402,4.117447917,6.95,3.709503937,0.098210033,80
P5,2017-03-20,0.120633756,3.064457143,6.166097561,4.97633693,4.85,6.95,4.342,0.728102264,80
P5,2017-03-27,0.3808117,4.428,6.36,5.214132,4.85,6.95,4.342,0.260740314,79
P5,2017-04-03,0.812879322,4.428,6.36,5.266833417,4.85,6.95,4.342,0.788352819,76
P5,2017-04-10,0.794608085,3.456802974,6.36,5.2934,4.85,6.95,4.342,0.181105115,78
P5,2017-04-17,0.426568383,3.096503497,6.36,5.2934,4.85,6.95,4.342,0.906857979,75
P5,2017-04-24,0.990344392,2.981818182,6.36,5.2934,4.85,6.95,4.342,0.936576792,76
P5,2017-05-01,0.159933449,2.501694915,6.36,5.2934,4.85,6.95,4.342,0.488764754,76
P5,2017-05-08,0.674452542,2.537535817,6.36,2.8196,4.322279793,6.95,4.342,0.10776461,79
P5,2017-05-15,0.08873392,3.306623377,6.36,2.673434343,4.070984456,6.95,3.483697674,0.033063473,79
P5,2017-05-22,0.541390618,4.428,6.36,2.700714286,4.075,6.95,3.34,0.982760685,80
P5,2017-05-29,0.191068512,4.428,6.36,2.800740741,4.47109375,6.95,3.3921875,0.294283931,80
P5,2017-06-05,0.744411971,4.428,6.36,4.123136761,4.9,6.95,3.651992248,0.920746281,80
P5,2017-06-12,0.426987139,4.391303867,6.36,5.2934,4.9,6.95,4.342,0.166643681,80
P5,2017-06-19,0.854940809,4.428,6.36,5.280032828,4.540837696,6.95,4.342,0.055757747,80
P5,2017-06-26,0.292886985,2.568729282,6.36,5.2934,4.232984293,7.45,4.342,0.95250141,76
P5,2017-07-03,0.233726836,2.847588424,6.36,5.2801,4.117010309,7.5,4.342,0.758479741,75
P5,2017-07-10,0.028614446,2.651497006,6.36,2.861660406,4.392227979,7.5,4.342,0.160355499,80
P5,2017-07-17,0.933069128,3.064457143,6.36,2.666801519,4.874742268,7.5,3.4569,0.553939993,80
P5,2017-07-24,0.799486447,4.428,6.36,2.701130848,4.874742268,7.5,3.34,0.884663442,80
P5,2017-07-31,0.506413465,4.428,6.36,3.0966,4.032291667,7.5,3.34,0.244837328,79
P5,2017-08-07,0.248431182,3.456802974,6.36,5.253160714,3.848167539,7.5,3.70248062,0.68583016,73
P5,2017-08-14,0.861112214,3.096503497,6.36,2.459590886,3.848167539,7.5,4.342,0.293160615,71
P5,2017-08-21,0.041935706,2.981818182,6.36,4.490341453,4.34973262,7.5,4.342,0.633674242,80
P5,2017-08-28,0.475579066,2.501694915,6.36,5.266313838,4.9,7.5,3.0895,0.237119544,80
P5,2017-09-04,0.796402571,2.537535817,6.36,5.253365316,4.875,7.5,2.933783784,0.650120701,80
P5,2017-09-11,9.33E-05,3.306623377,6.36,2.448166667,4.231377551,7.5,2.933783784,0.770855493,79
P5,2017-09-18,0.68961845,4.428,6.36,2.693928571,4.0921875,7.5,3.294513619,0.672125021,69
P5,2017-09-25,0.198830421,4.428,6.36,2.774827327,4.0921875,7.5,4.342,0.359213082,69
P5,2017-10-02,0.479983197,4.428,6.36,2.88738102,4.3953125,7.5,4.308854962,0.301160563,80
P5,2017-10-09,0.740157012,4.391303867,6.36,5.186693077,4.85,7.5,3.470247104,0.764365085,80
P5,2017-10-16,0.540824177,4.428,6.36,5.199887597,4.85,7.5,3.365891473,0.896918846,80
P5,2017-10-23,0.203027689,2.568729282,6.36,3.047838147,4.058684211,7.5,3.3921875,0.63966397,79
P5,2017-10-30,0.114841111,2.847588424,6.4,3.02132948,3.808900524,7.5,3.609819608,0.268004461,67
P5,2017-11-06,0.467631368,2.651497006,6.4,3.032516327,3.849206349,7.5,4.342,0.666973786,67
P5,2017-11-13,0.22223369,3.064457143,6.4,3.248763812,4.25978836,7.450331126,4.342,0.130756698,80
P5,2017-11-20,0.862452524,4.428,6.4,5.201909136,4.85,7.5,2.690337255,0.882030561,80
P5,2017-11-27,0.796288799,4.428,6.4,5.3067,4.85,7.5,2.544140625,0.924335556,80
P5,2017-12-04,0.135327226,3.456802974,6.4,2.583890576,2.7645,7.5,2.544140625,0.141400606,79
P5,2017-12-11,0.198362554,3.096503497,6.4,2.523566576,2.539267016,7.5,3.036007813,0.238958744,70
P5,2017-12-18,0.952903147,2.981818182,6.4,2.601323529,2.635869565,7.5,4.342,0.209320525,77
P5,2017-12-25,0.546055835,2.501694915,6.4,3.095575,3.287222222,7.5,4.342,0.63862089,79
P5,2018-01-01,0.245680233,2.537535817,6.4,5.253633,4.85,7.5,4.342,0.789643526,80
P5,2018-01-08,0.36441484,3.306623377,6.4,5.3067,4.85,7.5,4.342,0.236380682,80
P5,2018-01-15,0.682004387,4.428,6.4,3.409152727,4.325,7.5,3.497252918,0.761512637,79
P5,2018-01-22,0.667270916,4.428,6.4,3.296086957,4.142708333,7.5,3.327203065,0.196597791,70
P5,2018-01-29,0.825867397,4.428,6.4,3.058616715,4.142708333,7.450331126,3.365891473,0.900310942,70
P5,2018-02-05,0.406102844,4.391303867,6.4,3.574218529,4.469109948,7.5,3.649307393,0.522399093,80
P5,2018-02-12,0.835735556,4.428,6.4,5.3067,4.85,7.5,4.325363985,0.344265797,80
P5,2018-02-19,0.64299381,2.568729282,6.4,5.3067,4.85,7.5,4.342,0.208743907,80
P5,2018-02-26,0.074486616,2.847588424,6.4,5.3067,4.3,7.5,3.552545455,0.939852429,78
P5,2018-03-05,0.691470745,2.651497006,6.4,5.3067,4.121243523,7.5,3.487550201,0.163992114,71
P5,2018-03-12,0.861647857,3.064457143,6.4,5.2934,4.075,7.5,3.418897638,0.519994237,69
P5,2018-03-19,0.026764679,4.428,6.4,3.003792453,4.718206522,7.5,3.672679842,0.179761832,79
P5,2018-03-26,0.440526224,4.428,6.4,2.876260163,4.875,7.5,4.175,0.722862556,79
P5,2018-04-02,0.954261832,3.456802974,6.4,3.041088825,4.9,7.5,4.324701195,0.273958949,79
P5,2018-04-09,0.497919611,3.096503497,6.4,3.207030081,4.309045226,7.5,3.63598374,0.374623426,78
P5,2018-04-16,0.872092426,2.981818182,6.4,5.3067,4.112953368,7.5,3.515789474,0.907551714,73
P5,2018-04-23,0.351189981,0,6.4,5.3067,4.029441624,7.5,3.515789474,0.959832618,71
P5,2018-04-30,0.335047042,0.8,6.4,5.253897015,4.475,7.5,3.889708333,0.248252529,80
P5,2018-05-07,0.742762989,0.8,6.4,5.29343325,4.9,7.5,4.324701195,0.933121997,80
P5,2018-05-14,0.850676753,0.8,6.4,5.3067,4.9,7.5,4.342,0.87378496,80
P5,2018-05-21,0.474255834,0.8,6.4,5.293332997,4.422564103,7.5,3.465080972,0.801883258,80
P5,2018-05-28,0.428457446,0.8,6.4,5.2934,4.075,7.5,3.380566802,0.033378006,76
P5,2018-06-04,0.510053528,0.8,6.4,5.3067,4.079187817,7.5,3.408163265,0.934809751,76
P5,2018-06-11,0.376997267,0.8,6.4,5.293332997,4.569948187,7.352941176,3.695901639,0.327161251,78
P5,2018-06-18,0.29339846,0.8,6.359235669,5.280033166,4.9,7.352941176,4.175,0.573107742,78
P5,2018-06-25,0.482160522,0.8,6.319496855,5.3067,4.9,7.44966443,4.175,0.608663882,78
P5,2018-07-02,0.119908513,0.8,6.4,5.3067,4.571649485,7.5,3.501612903,0.024828682,80
P5,2018-07-09,0.455669997,0.8,6.36,5.3067,4.268556701,7.5,3.353413655,0.833452324,80
P5,2018-07-16,0.570128834,0.8,6.4,5.3067,4.207070707,7.5,3.353413655,0.573919747,80
P5,2018-07-23,0.883586815,0.8,6.4,3.275351929,4.772395833,7.5,3.5738,0.632121113,80
P5,2018-07-30,0.856581537,0.8,6.4,3.573535354,5.025,7.5,4.175,0.728776162,77
P5,2018-08-06,0.632062627,0.8,6.4,2.981292135,5.05,7.5,4.175,0.445482188,80
P5,2018-08-13,0.61176984,0.8,6.360248447,3.255370588,4.604411765,7.5,4.175,0.472956343,79
P5,2018-08-20,0.165983228,0.82,6.4,5.3067,4.275,7.5,4.175,0.906908958,74
P5,2018-08-27,0.31770995,0.82,6.4,5.3067,4.187804878,7.5,3.379761905,0.125884654,75
P5,2018-09-03,0.743593601,0.82,6.4,3.136452941,4.747,7.5,3.34,0.233376841,83
P5,2018-09-10,0.323620158,0.82,6.4,2.884076087,5.125,7.395833333,3.34,0.495474325,84
P5,2018-09-17,0.860099182,0.82,6.4,2.915769231,5.15,6.428571429,3.535282258,0.10031315,84
P5,2018-09-24,0.346472506,0.82,6.4,3.260038843,4.396933962,4.464285714,4.175,0.184490862,84
P5,2018-10-01,0.271996788,0.82,6.4,5.3067,4.154830918,3.874172185,4.175,0.988388275,84
P5,2018-10-08,0.618219941,0.82,6.4,5.2934,4.262068966,3.9,3.451108871,0.854246187,82
P5,2018-10-15,0.42742529,0.82,6.4,5.2269,4.74408867,4.295454545,3.353413655,0.716636899,81
P5,2018-10-22,0.769371333,0.82,6.4,5.226933671,5.15,3.013392857,3.353413655,0.500311482,81
P5,2018-10-29,0.080610248,0.82,6.4,5.2934,5.15,7.429245283,3.58340081,0.882254868,84
P5,2018-11-05,0.431341652,0.82,6.4,5.2934,5.15,7.5,4.141865079,0.600883549,84
P5,2018-11-12,0.907482593,0.82,6.4,2.786701763,5.15,7.272727273,4.175,0.805175862,84
P5,2018-11-19,0.725406892,0.82,6.4,2.666700252,5.026201923,7.5,3.467943548,0.275116631,83
P5,2018-11-26,0.094621067,0.82,5.807407407,2.666700252,4.563613861,3.746783626,3.366935484,0.462556252,77
P5,2018-12-03,0.24691956,0.82,5.594968553,3.188795181,4.190686275,7.1,3.366935484,0.308765206,75
P5,2018-12-10,0.669594643,0.82,5.594968553,3.426148867,4.215931373,6.3,3.600303644,0.447980099,73
P5,2018-12-17,0.097781537,0.82,5.57037037,5.139223301,4.346410891,6.3,4.175,0.494372321,79
P5,2018-12-24,0.347856179,0.82,5.474698795,5.267828019,4.25479798,7.5,4.175,0.812135371,80
P5,2018-12-31,0.837763092,0.82,5.936842105,5.2934,4.598342541,7.5,4.175,0.706188991,84
P5,2019-01-07,0.386133438,0.82,6.097297297,5.2934,5.075,7.5,4.175,0.235447619,84
P5,2019-01-14,0.939512242,0.82,6.095238095,5.2934,5.075,7.5,3.409860558,0.780115766,84
P5,2019-01-21,0.842301903,0.80047619,6.095238095,5.238546114,5.075,7.5,3.34,0.922283994,83
P5,2019-01-28,0.573623697,0.82,6.097297297,5.279757216,4.522797927,7.5,3.34,0.310281965,83
P5,2019-02-04,0.766078862,0.82,6.136986301,5.239994859,4.304450262,7.5,3.631910569,0.654472575,77
P5,2019-02-11,0.158420471,0.82,5.975838926,3.07456743,4.35,7.5,4.175,0.926600942,76
P5,2019-02-18,0.558943533,0.82,5.601891892,2.640016414,4.785714286,7.5,4.175,0.607254909,82
P5,2019-02-25,0.189770821,0.82,5.3392,2.757742782,5.1,7.5,3.8243,0.663074135,84
P5,2019-03-04,0.62377465,0.82,5.411351351,2.870765027,5.1,7.5,3.7575,0.349673901,83
P5,2019-03-11,0.011731618,0.82,5.844155844,4.093817819,4.536180905,7.5,3.7575,0.004098938,83
P5,2019-03-18,0.444503233,0.82,6.4,5.2535,4.254271357,7.5,3.906726908,0.864241323,82
P5,2019-03-25,0.066241888,0.82,6.4,5.2535,4.233,7.5,4.175,0.657172364,82
P5,2019-04-01,0.278943134,0.82,6.4,5.2668,4.595049505,0,4.175,0.354283459,82
P5,2019-04-08,0.175922674,0.82,6.4,5.213465316,5.1,7.5,4.175,0.723443291,82
P5,2019-04-15,0.834319426,0.82,6.4,5.188191045,5.1,0,4.175,0.39606214,83
P5,2019-04-22,0.887789576,0.82,6.4,5.098158621,4.475,0,4.175,0.706380149,84
P5,2019-04-29,0.357117812,0.82,6.4,5.2934,4.075,0,3.4235,0.941066786,84
P5,2019-05-06,0.613360477,0.82,6.4,5.3067,4.044827586,0,3.326693227,0.907811073,84
P5,2019-05-13,0.417268264,0.82,6.4,5.29343325,4.440298507,0,3.326693227,0.925690028,83
P5,2019-05-20,0.190288542,0.82,6.282208589,5.3067,5.1,7.5,3.609462151,0.666100317,82
P5,2019-05-27,0.814753814,0.82,6.4,5.32,5.1,7.5,4.141733068,0.486793273,82
P5,2019-06-03,0.039214401,0.82,6.4,2.913969849,4.514847716,7.5,4.1583,0.084201887,82
P5,2019-06-10,0.885568505,0.82,6.4,2.66,4.234263959,7.5,4.175,0.648045429,80
P5,2019-06-17,0.765429392,0.82,6.4,2.700507614,3.676829268,7.5,4.175,0.241478247,81
P5,2019-06-24,0.749322008,0.82,6.4,3.336725441,3.244296117,7.5,4.175,0.496880037,83
P5,2019-07-01,0.679191492,0.82,6.4,3.62241206,3.121590909,7.5,3.409860558,0.887644844,83
P5,2019-08-26,0.537441346,0.82,6.4,2.95848525,3.286213235,7.5,4.175,0.974191136,82
P5,2019-07-08,0.170741431,0.82,6.4,4.389,2.293004115,7.5,3.34,0.193283256,82
P5,2019-07-15,0.487126517,0.82,6.4,5.281167883,2.590654206,7.5,3.34,0.421203096,83
P5,2019-07-22,0.323926439,0.82,6.4,5.32,3.451056338,7.5,3.5738,0.660903045,82
P5,2019-07-29,0.138111574,0.82,6.4,5.32,4.463839286,7.5,4.175,0.147941125,83
P5,2019-08-05,0.443344697,0.82,6.4,2.84,4.540344828,7.5,4.175,0.118009231,83
P5,2019-08-12,0.779663775,0.82,6.4,2.66,4.95,7.5,4.175,0.215417081,82
P5,2019-08-19,0.856276194,0.82,6.4,2.686868687,3.999861878,7.5,4.175,0.962500416,82
P5,2019-09-02,0.874318953,0.82,6.4,5.3067,3.639230769,7.5,4.175,0.083137148,82
P5,2019-09-09,0.579143763,0.82,6.4,5.32,3.75,7.5,4.175,0.415847406,82
P5,2019-09-16,0.977200837,0.82,6.4,2.971276596,1.489864865,7.5,3.4569,0.855674227,82
P5,2019-09-23,0.912057655,0.82,6.4,2.947368421,3.675,7.5,3.34,0.717509134,82
P5,2019-09-30,0.098866729,0.82,6.4,2.963788301,3.7,7.5,3.34,0.867856972,82
P5,2019-10-07,0.728854587,0.82,6.4,3.200650407,4.375,7.5,3.571385542,0.259216078,82
P5,2019-10-14,0.63723761,0.82,6.4,4.700455696,2.193914956,7.5,4.175,0.398041362,82
P5,2019-10-21,0.86732179,0.82,6.4,5.32,4.375,7.5,4.175,0.561105967,82
P5,2019-10-28,0.266762905,0.82,6.56,3.259653179,4.375,7.5,4.175,0.399852666,83
P5,2019-11-04,0.662276649,0.82,6.6,3.093023256,4.375,7.5,4.175,0.220075288,83
P5,2019-11-11,0.824098818,0.82,6.6,3.129411765,4.375,7.5,4.175,0.281868923,83
P5,2019-11-18,0.949773684,0.82,6.6,3.360793201,4.375,7.5,4.175,0.744124221,83
P5,2019-11-25,0.374133458,0.82,6.6,5.32,4.375,7.5,4.175,0.39969333,82
P5,2019-12-02,0.484017015,0.82,6.6,5.3048,4.375,7.5,4.175,0.953126412,82
P5,2019-12-09,0.790638442,0.82,6.6,2.838742775,4.675,7.5,4.175,0.199702285,83
P5,2019-12-16,0.622347138,0.82,6.6,2.78742515,4.675,7.5,4.175,0.209505124,82
P5,2019-12-23,0.429053421,0.82,6.6,2.746312684,4.75,7.5,4.175,0.204495718,82
P6,2017-01-02,0.735023073,2.030296154,1.188390338,2.030296154,1.188390338,2.542637313,6.98,0.777038038,89
P6,2017-01-09,0.729639121,4.7614,4.5619,4.7614,4.5619,2.508104089,6.98,0.36160003,89
P6,2017-01-16,0.226714401,4.9476,4.8545,4.9476,4.8545,2.508104089,6.98,0.5502773,89
P6,2017-01-23,0.05474934,2.804938583,2.811184987,2.804938583,2.811184987,2.81629053,6.98,0.089375342,89
P6,2017-01-30,0.518700942,2.583603133,2.616981132,2.583603133,2.616981132,4.409356667,6.98,0.402193342,90
P6,2017-02-06,0.119831043,2.576875,2.645504087,2.576875,2.645504087,4.4756,6.98,0.301346037,90
P6,2017-02-13,0.832659227,2.730152332,2.82955663,2.730152332,2.82955663,4.458962082,6.98,0.908588488,90
P6,2017-02-20,0.289275294,5.027539267,5.1072,5.027539267,5.1072,4.4923,6.98,0.287769749,90
P6,2017-02-27,0.50692391,5.14713419,5.13393641,5.14713419,5.13393641,4.4923,6.98,0.441275431,90
P6,2017-03-06,0.892197424,3.00118,3.101879781,3.00118,3.101879781,4.4923,6.98,0.582871219,91
P6,2017-03-13,0.762647217,2.680727273,2.752213333,2.680727273,2.752213333,4.425747407,6.98,0.701296752,92
P6,2017-03-20,0.297289772,2.673782383,2.759572193,2.673782383,2.759572193,4.425992989,6.98,0.528457315,91
P6,2017-03-27,0.897492498,2.660413472,2.731169149,2.660413472,2.731169149,4.44201306,6.98,0.980077675,91
P6,2017-04-03,0.772770378,2.653539018,2.790542391,2.653539018,2.790542391,4.409720956,6.98,0.041757365,91
P6,2017-04-10,0.506128488,4.670045249,4.822803738,4.670045249,4.822803738,4.377533212,6.98,0.778996842,92
P6,2017-04-17,0.860881643,5.1604,5.1604,5.1604,5.1604,4.4923,6.98,0.683283508,94
P6,2017-04-24,0.193269304,5.120084375,5.1604,5.120084375,5.1604,4.4589,6.98,0.899945634,95
P6,2017-05-01,0.499431832,5.093728165,5.015592857,5.093728165,5.015592857,4.475474906,6.98,0.516884143,95
P6,2017-05-08,0.858266152,4.64436,4.591060094,4.64436,4.591060094,4.4923,6.98,0.617234682,95
P6,2017-05-15,0.067257387,4.726231731,4.694615677,4.726231731,4.694615677,4.4923,6.98,0.186859131,92
P6,2017-05-22,0.635781445,5.13386838,5.1471,5.13386838,5.1471,4.4756,6.98,0.121537706,92
P6,2017-05-29,0.475402796,3.036516667,2.931724485,3.036516667,2.931724485,3.637472659,6.98,0.676352058,92
